snapped_at,price,market_cap,total_volume
2021-10-27 00:00:00 UTC,1801.1474412407388,320152836.7840663,5919205.843743235
2021-10-28 00:00:00 UTC,1803.9804777525242,321998312.47685385,7488732.92623727
2021-10-29 00:00:00 UTC,1810.0885603715096,322510243.4674835,7457956.397513807
2021-10-30 00:00:00 UTC,1787.1979094176022,318805858.5699,7196239.488177298
2021-10-31 00:00:00 UTC,1791.078316496632,319726688.0027711,5030684.367357089
2021-11-01 00:00:00 UTC,1782.5188053029399,318516642.11937827,5194919.611779618
2021-11-02 00:00:00 UTC,1794.4305641029416,321044437.76957494,4090364.672895752
2021-11-03 00:00:00 UTC,1792.837542649852,321368148.255059,6065384.776267691
2021-11-04 00:00:00 UTC,1778.0094329899998,315862703.08642805,10149109.240112165
2021-11-05 00:00:00 UTC,1798.4478242454647,321807120.5570127,5274212.718517298
2021-11-06 00:00:00 UTC,1821.6280723339432,327848037.7591031,7190369.72264745
2021-11-07 00:00:00 UTC,1821.1860206828287,327736550.91297823,4329458.775700502
2021-11-08 00:00:00 UTC,1825.6198197551562,328544676.8457323,4331846.128411958
2021-11-09 00:00:00 UTC,1829.0007120203281,330598154.989369,6804026.337624661
2021-11-10 00:00:00 UTC,1832.4662081952915,331921742.4749118,11490542.139188908
2021-11-11 00:00:00 UTC,1858.6878062185958,335666231.0399999,13352746.98725717
2021-11-12 00:00:00 UTC,1868.0250895665506,337295057.1940738,8247602.425060756
2021-11-13 00:00:00 UTC,1881.8867949807586,325837751.8213862,8486605.948655747
2021-11-14 00:00:00 UTC,1880.6383217301882,326351691.52049875,3907865.034648661
2021-11-15 00:00:00 UTC,1890.524743577606,326631656.3572398,3323311.731017736
2021-11-16 00:00:00 UTC,1874.98654040354,320317711.2233568,6882607.5667883055
2021-11-17 00:00:00 UTC,1860.62985438178,320352377.2038533,15742942.593049834
2021-11-18 00:00:00 UTC,1881.5115384683031,325404089.0391984,10260310.674340978
2021-11-19 00:00:00 UTC,1860.619959032108,323744760.73848677,11120144.912409352
2021-11-20 00:00:00 UTC,1858.0680432038682,322300277.2231698,9701752.054436639
2021-11-21 00:00:00 UTC,1853.2848834418041,322521655.35115874,4919882.858787245
2021-11-22 00:00:00 UTC,1847.5810326193587,321467007.610567,5422495.200731233
2021-11-23 00:00:00 UTC,1811.6660839569047,315274320.3382405,10833015.86607329
2021-11-24 00:00:00 UTC,1797.656831088931,312623007.57209694,10600688.058871401
2021-11-25 00:00:00 UTC,1793.072705243455,314716054.6402465,5061456.023780986
2021-11-26 00:00:00 UTC,1794.7365143885365,315074686.7267203,5224156.719068388
2021-11-27 00:00:00 UTC,1790.09874345383,315782812.20942503,18563352.313706405
2021-11-28 00:00:00 UTC,1793.748978903922,316747586.86334515,4728374.638598247
2021-11-29 00:00:00 UTC,1789.5052997530636,316237237.55205464,6099521.301239437
2021-11-30 00:00:00 UTC,1790.430397829679,320972396.2723433,5501735.910360142
2021-12-01 00:00:00 UTC,1774.0922892088217,318394685.54026717,9568752.440084921
2021-12-02 00:00:00 UTC,1784.9334882488552,319713680.3171526,7696004.8215583395
2021-12-03 00:00:00 UTC,1770.022604004977,317418254.4355876,8205633.617505267
2021-12-04 00:00:00 UTC,1787.3842899083966,319999477.0494563,12300160.713311655
2021-12-05 00:00:00 UTC,1782.5805188974064,318839320.5694203,25729480.417420864
2021-12-06 00:00:00 UTC,1783.9751429970581,319268188.11930215,11176684.19676362
2021-12-07 00:00:00 UTC,1781.474619789924,319147034.6313636,12515010.55796588
2021-12-08 00:00:00 UTC,1788.838832039014,320453572.1037989,6304637.508341285
2021-12-09 00:00:00 UTC,1785.4464959951886,320606239.8034138,5926359.370941841
2021-12-10 00:00:00 UTC,1774.0265147316354,319121375.57762045,8825845.24036078
2021-12-11 00:00:00 UTC,1779.7811864666105,319502965.06831664,8536422.666670417
2021-12-12 00:00:00 UTC,1779.3929963708276,321531474.30641496,6177925.67674247
2021-12-13 00:00:00 UTC,1784.852125856115,320701682.6598328,3139451.5091577787
2021-12-14 00:00:00 UTC,1789.5594410201586,321054825.1874195,9088327.593745984
2021-12-15 00:00:00 UTC,1779.421828494972,320629386.9753795,10337665.237479666
2021-12-16 00:00:00 UTC,1779.1526369832939,325704289.71192914,9987945.53705043
2021-12-17 00:00:00 UTC,1800.2255818011986,331395807.48487353,7715613.108604426
2021-12-18 00:00:00 UTC,1802.2332631122392,336514350.62091637,16329802.987371467
2021-12-19 00:00:00 UTC,1806.1397827593119,337110904.9159456,5339516.366469059
2021-12-20 00:00:00 UTC,1802.2616931959844,336516562.84730315,5895177.159409247
2021-12-21 00:00:00 UTC,1801.231204898442,336454583.48580474,8152025.267954447
2021-12-22 00:00:00 UTC,1795.368224401811,334204443.4538851,9418298.918446418
2021-12-23 00:00:00 UTC,1807.7166757221119,318834745.5630974,7081774.114563759
2021-12-24 00:00:00 UTC,1818.9957530406218,320039299.22194356,8061897.073408956
2021-12-25 00:00:00 UTC,1818.3849457206866,323542752.09195507,6080520.593027872
2021-12-26 00:00:00 UTC,1817.8584209130559,324225666.43633777,3060515.728249053
2021-12-27 00:00:00 UTC,1815.61726298023,322780173.81575716,3584178.592049201
2021-12-28 00:00:00 UTC,1818.0718589849346,323852874.0357676,4139552.768835748
2021-12-29 00:00:00 UTC,1810.3618269659255,322460447.54891145,8783490.539399166
2021-12-30 00:00:00 UTC,1811.7734665690089,321818146.6713168,11302786.635228058
2021-12-31 00:00:00 UTC,1826.8104758531158,324898504.98634243,6329843.5987838805
